Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
1,2022-04-08,boxscore,NYY,,BOS,W-wo,6,5,11.0,1-0,1.0,Tied,King,Crawford,,0.1638888889,D,46097.0,0.98,+,,46,39,6,9,1,0,3,6,0,0,4,15,0.231,0.326,0.487,0.813,19,0,2,0,1,0.0,2,0.273,12,12.0,Nathan Eovaldi,R,51.0,2022,11.0,157.0,101.0,19.0,31.0,"G.Cole (99-44), C.Green (99), C.Holmes (99), M.Castro (99), J.Loáisiga 
(99), W.Peralta (99), A.Chapman (99), M.King (99-W)"
2,2022-04-09,boxscore,NYY,,BOS,W,4,2,,2-0,1.0,Tied,Luetge,Pivetta,Chapman,0.1236111111,D,46882.0,1.01,++,,30,27,4,4,0,0,2,4,0,0,3,5,0.197,0.289,0.439,0.729,10,0,0,0,0,0.0,0,0.1,2,10.0,Nick Pivetta,R,46.0,2022,9.0,150.0,94.0,19.0,20.0,"L.Severino (99-46), R.Marinaccio (99), M.Castro (0), L.Luetge (99-W), 
C.Green (0-H), C.Holmes (0-H), A.Chapman (0-S)"
3,2022-04-10,boxscore,NYY,,BOS,L,3,4,,44958,2.0,1,Crawford,Schmidt,Diekman,0.1527777778,N,40108.0,1.02,-,,41,36,3,11,2,0,0,3,1,0,4,9,0.235,0.325,0.412,0.737,13,2,1,0,0,0.0,0,0.407,11,11.0,Tanner Houck,R,36.0,2022,9.0,137.0,85.0,17.0,17.0,"J.Montgomery (99-43), C.Schmidt (99-L), L.Luetge (0), J.Loáisiga (1), 
W.Peralta (1)"
4,2022-04-11,boxscore,NYY,,TOR,L,0,3,,44959,3.0,1,Manoah,Taillon,Romano,0.1270833333,N,26211.0,1.04,--,,35,29,0,4,0,0,0,0,0,0,5,9,0.214,0.316,0.351,0.667,4,2,1,0,0,0.0,0,0.2,8,10.0,Alek Manoah,R,73.0,2022,9.0,135.0,95.0,23.0,19.0,"J.Taillon (99-55-L), M.King (2), R.Marinaccio (1)"
5,2022-04-12,boxscore,NYY,,TOR,W,4,0,,44987,2.0,1,Holmes,Kikuchi,,0.1298611111,N,25068.0,0.99,+,,33,28,4,7,4,0,1,3,0,0,3,5,0.22,0.319,0.377,0.696,14,1,1,0,1,0.0,0,0.261,5,10.0,Yusei Kikuchi,L,40.0,2022,9.0,134.0,91.0,18.0,19.0,"N.Cortés (99-62), C.Holmes (2-W), M.Castro (2-H), J.Loáisiga (1-H), 
A.Chapman (2)"
6,2022-04-13,boxscore,NYY,,TOR,L,4,6,,44988,3.0,1,Cimber,Green,Romano,0.1319444444,N,30109.0,1.03,-,,39,36,4,10,2,0,3,4,0,0,3,9,0.231,0.321,0.415,0.737,21,1,0,0,0,0.0,0,0.292,8,11.0,José Berríos,R,45.0,2022,9.0,135.0,91.0,21.0,23.0,"G.Cole (4-54), C.Green (3-L), J.Loáisiga (0), W.Peralta (2), J.Sears (99)"
7,2022-04-14,boxscore,NYY,,TOR,W,3,0,,45019,1.0,Tied,Severino,Gausman,King,0.1291666667,N,37255.0,1.02,+,,32,31,3,8,2,0,0,3,1,0,1,10,0.235,0.316,0.403,0.719,10,1,0,0,0,0.0,0,0.381,5,10.0,Kevin Gausman,R,58.0,2022,9.0,153.0,101.0,29.0,24.0,"L.Severino (4-67-W), L.Luetge (3-H), M.Castro (1-H), C.Holmes (1-H), C.Green 
(0-H), A.Chapman (1), M.King (2-S)"
8,2022-04-15,boxscore,NYY,@,BAL,L-wo,1,2,11.0,45020,2.0,1,Krehbiel,Schmidt,,0.1770833333,N,32197.0,1.0,-,,40,37,1,7,1,0,0,1,0,0,2,13,0.228,0.307,0.376,0.684,8,2,1,0,0,0.0,0,0.292,8,12.0,Jordan Lyles,R,54.0,2022,10.2,190.0,107.0,27.0,19.0,"J.Montgomery (4-61), W.Peralta (1-BS), J.Loáisiga (1), M.Castro (0), 
L.Luetge (0), C.Schmidt (4-L), A.Chapman (0)"
9,2022-04-16,boxscore,NYY,@,BAL,W,5,2,,45050,1.0,Tied,Sears,Lakins,Holmes,0.1430555556,N,28179.0,1.02,+,,43,35,5,11,3,0,1,4,0,1,5,7,0.238,0.32,0.389,0.71,17,0,1,1,0,0.0,0,0.37,11,9.0,Tyler Wells,R,57.0,2022,9.0,138.0,91.0,32.0,9.0,"J.Taillon (4-51), J.Sears (2-W), M.King (1-H), C.Holmes (1-S)"
10,2022-04-17,boxscore,NYY,@,BAL,L,0,5,,45051,3.0,1,López,Loáisiga,,0.1361111111,D,25938.0,1.04,-,,34,30,0,4,0,0,0,0,0,0,3,10,0.229,0.311,0.366,0.677,4,1,0,1,0,1.0,0,0.2,7,11.0,Bruce Zimmermann,L,63.0,2022,8.0,154.0,106.0,24.0,19.0,"N.Cortés (4-72), C.Green (2), J.Loáisiga (1-L), L.Luetge (1)"
11,2022-04-19,boxscore,NYY,@,DET,W,4,2,,45082,1.0,Tied,Schmidt,Alexander,Chapman,0.1659722222,N,15498.0,0.98,+,,42,33,4,6,0,0,0,2,4,0,8,13,0.224,0.313,0.349,0.662,6,0,0,0,1,1.0,0,0.286,11,9.0,Tyler Alexander,L,47.0,2022,9.0,174.0,104.0,31.0,24.0,"G.Cole (5-43), C.Schmidt (3-W), W.Peralta (3-H), C.Holmes (2-H), M.Castro 
(3-H), A.Chapman (3-S)"
12,2022-04-20,boxscore,NYY,@,DET,W,5,3,,45112,1.0,Tied,Green,Hutchison,Chapman,0.1291666667,N,17268.0,0.99,++,,36,33,5,6,3,0,1,5,1,1,2,7,0.221,0.306,0.35,0.657,12,0,0,1,0,0.0,0,0.2,4,11.0,Eduardo Rodríguez,L,56.0,2022,9.0,141.0,99.0,17.0,17.0,"L.Severino (5-50), C.Green (2-BW), J.Loáisiga (2-H), C.Holmes (0-H), 
A.Chapman (0-S)"
13,2022-04-21,boxscore,NYY,@,DET,L,0,3,,45113,2.0,1,Pineda,Montgomery,Soto,0.1069444444,D,21529.0,1.03,-,,34,33,0,7,1,0,0,0,0,0,1,4,0.22,0.301,0.342,0.643,8,1,0,0,0,0.0,0,0.241,7,13.0,Michael Pineda,R,63.0,2022,8.0,122.0,80.0,15.0,12.0,"J.Montgomery (5-65-L), M.Castro (1), L.Luetge (3)"
14,2022-04-22,boxscore,NYY,,CLE,W,4,1,,45144,2.0,1,Taillon,Morgan,Chapman,0.1236111111,N,41062.0,1.01,+,,35,31,4,7,0,0,2,4,0,0,4,9,0.221,0.302,0.347,0.649,13,0,0,0,0,0.0,0,0.25,7,10.0,Eli Morgan,R,52.0,2022,9.0,144.0,101.0,35.0,20.0,"J.Taillon (5-54-W), M.King (5-H), A.Chapman (1-S)"
15,2022-04-23,boxscore,NYY,,CLE,W-wo,5,4,,45175,2.0,1,Castro,Clase,,0.1180555556,D,39180.0,1.05,++,,36,31,5,9,1,0,1,5,1,1,4,6,0.225,0.306,0.352,0.658,13,1,0,0,1,0.0,0,0.32,5,11.0,Cal Quantrill,R,48.0,2022,9.0,133.0,87.0,29.0,12.0,"N.Cortés (5-69), C.Holmes (2), C.Green (2-BS), M.Castro (1-W)"
16,2022-04-24,boxscore,NYY,,CLE,W,10,2,,45205,1.0,Tied,Cole,Civale,,0.1131944444,D,39050.0,1.08,+++,,40,35,10,13,5,0,3,10,1,0,3,9,0.235,0.314,0.38,0.694,27,1,1,0,1,0.0,0,0.417,6,11.0,Aaron Civale,R,23.0,2022,9.0,143.0,96.0,23.0,17.0,"G.Cole (4-74-W), W.Peralta (4), R.Marinaccio (12)"
17,2022-04-26,boxscore,NYY,,BAL,W,12,8,,45236,2.0,0.5,Severino,Lyles,,0.1381944444,N,28596.0,1.11,++++,,40,38,12,13,1,1,5,12,0,0,2,9,0.242,0.318,0.409,0.727,31,0,0,0,0,1.0,0,0.333,4,10.0,Jordan Lyles,R,28.0,2022,9.0,139.0,90.0,23.0,17.0,"L.Severino (5-53-W), C.Holmes (2-H), L.Luetge (4), J.Loáisiga (5), A.Chapman 
(3)"
18,2022-04-27,boxscore,NYY,,BAL,W,5,2,,45266,1.0,up 0.5,King,Krehbiel,Holmes,0.1229166667,N,31122.0,1.18,+++++,,34,31,5,8,0,0,2,4,1,0,2,9,0.243,0.317,0.411,0.728,14,0,0,0,1,0.0,0,0.286,5,10.0,Tyler Wells,R,57.0,2022,9.0,124.0,83.0,32.0,14.0,"J.Montgomery (5-57), M.King (4-W), C.Holmes (0-S)"
19,2022-04-28,boxscore,NYY,,BAL,W,10,5,,13-6,1.0,up 0.5,Castro,Zimmermann,,0.1604166667,D,29268.0,1.18,++++++,,40,34,10,12,3,0,1,9,1,1,4,9,0.249,0.323,0.418,0.741,18,2,1,0,1,2.0,0,0.44,6,9.0,Bruce Zimmermann,L,39.0,2022,9.0,175.0,114.0,37.0,22.0,"J.Taillon (5-45), M.Castro (4-W), W.Peralta (3-H), J.Loáisiga (1-H), C.Green 
(4), R.Marinaccio (3), L.Luetge (1)"
20,2022-04-29,boxscore,NYY,@,KCR,W,12,2,8.0,14-6,1.0,up 1.5,Cortes,Bubic,,0.1236111111,N,16460.0,1.18,+++++++,,39,36,12,10,2,0,4,11,0,0,2,7,0.25,0.323,0.431,0.755,24,0,1,0,0,1.0,0,0.24,3,12.0,Kris Bubic,L,50.0,2022,8.0,130.0,88.0,20.0,8.0,"N.Cortés (5-48-W), J.Loáisiga (0-H), C.Green (0), L.Luetge (0)"
21,2022-04-30,boxscore,NYY,@,KCR,W,3,0,,15-6,1.0,up 1.5,Cole,Hernández,Chapman,0.1305555556,N,23965.0,1.14,++++++++,,40,30,3,8,1,0,0,2,0,2,8,5,0.251,0.327,0.426,0.753,9,1,0,0,2,0.0,1,0.296,10,10.0,Carlos Hernández,R,42.0,2022,9.0,129.0,81.0,27.0,11.0,"G.Cole (5-66-W), M.Castro (1-H), C.Holmes (2-H), A.Chapman (3-S)"
22,2022-05-01,boxscore,NYY,@,KCR,W,6,4,,16-6,1.0,up 1.5,Schmidt,Coleman,Chapman,0.1409722222,D,19706.0,1.18,+++++++++,,40,34,6,8,1,0,2,6,0,0,5,7,0.25,0.328,0.426,0.755,15,1,1,0,0,0.0,1,0.24,7,12.0,Daniel Lynch IV,L,50.0,2022,9.0,149.0,91.0,18.0,23.0,"L.Severino (4-42), C.Schmidt (11-W), L.Luetge (1-H), M.King (3-H), A.Chapman 
(0-S)"
23,2022-05-02,boxscore,NYY,@,TOR,W,3,2,,17-6,1.0,up 2.5,Holmes,García,Green,0.1208333333,N,18577.0,1.35,++++++++++,,35,35,3,8,1,0,1,3,3,0,0,6,0.249,0.324,0.423,0.747,12,0,0,0,0,0.0,0,0.25,5,10.0,Ross Stripling,R,45.0,2022,9.0,125.0,87.0,24.0,21.0,"J.Montgomery (4-52), J.Loáisiga (2), M.Castro (1), C.Holmes (1-W), C.Green 
(2-S)"
24,2022-05-03,boxscore,NYY,@,TOR,W,9,1,,18-6,1.0,up 3.5,Taillon,Cimber,,0.1229166667,N,22491.0,1.36,+++++++++++,,41,38,9,10,4,0,2,9,0,1,3,12,0.25,0.324,0.428,0.752,20,0,0,0,0,1.0,0,0.333,5,10.0,Alek Manoah,R,68.0,2022,9.0,113.0,72.0,14.0,14.0,"J.Taillon (4-62-W), W.Peralta (4), M.Castro (0), L.Luetge (1)"
25,2022-05-04,boxscore,NYY,@,TOR,L,1,2,,18-7,1.0,up 2.5,Kikuchi,Cortes,Romano,0.1138888889,N,29057.0,1.36,-,,35,31,1,5,1,0,1,1,0,0,4,10,0.247,0.322,0.422,0.744,9,1,0,0,0,0.0,0,0.2,7,13.0,Yusei Kikuchi,L,68.0,2022,8.0,129.0,82.0,25.0,14.0,"N.Cortés (4-45-L), M.King (2), C.Holmes (1)"
26,2022-05-08,boxscore,NYY,,TEX,W-wo,2,1,,19-7,1.0,up 2.0,Holmes,King,,0.1208333333,D,,1.2,+,,34,29,2,5,0,0,1,2,0,0,3,6,0.244,0.319,0.417,0.736,8,1,0,1,1,3.0,0,0.174,8,9.0,Dane Dunning,R,66.0,2022,9.0,144.0,95.0,24.0,26.0,"G.Cole (7-68), J.Loáisiga (5), C.Holmes (3-W)"
27,2022-05-08,boxscore,NYY,,TEX,L,2,4,,19-8,1.0,up 2.0,Richards,King,Barlow,0.1298611111,D,40714.0,1.2,-,,36,29,2,3,0,0,1,2,3,0,6,6,0.24,0.317,0.411,0.728,6,1,1,0,0,0.0,0,0.091,7,12.0,Glenn Otto,R,54.0,2022,9.0,117.0,83.0,19.0,19.0,"J.Montgomery (5-61), M.King (3-BL), W.Peralta (4)"
28,2022-05-09,boxscore,NYY,,TEX,W,1,0,,20-8,1.0,up 3.0,Holmes,Martin,Chapman,0.1118055556,D,34866.0,1.2,+,,31,27,1,5,1,0,0,1,0,0,4,9,0.238,0.317,0.405,0.722,6,1,0,0,0,0.0,0,0.278,6,10.0,Jon Gray,R,60.0,2022,9.0,127.0,81.0,21.0,16.0,"N.Cortés (4-83), C.Holmes (0-W), A.Chapman (7-S)"
29,2022-05-10,boxscore,NYY,,TOR,W-wo,6,5,,21-8,1.0,up 4.0,Peralta,Romano,,0.1520833333,N,41522.0,1.3,++,,38,30,6,5,1,0,2,6,0,0,7,10,0.236,0.318,0.405,0.722,12,0,1,0,0,0.0,0,0.167,7,11.0,Yusei Kikuchi,L,60.0,2022,9.0,178.0,111.0,31.0,29.0,"L.Severino (8-48), M.Castro (6), J.Loáisiga (1), C.Green (7), W.Peralta 
(1-W)"
30,2022-05-11,boxscore,NYY,,TOR,W,5,3,,22-8,1.0,up 4.0,Taillon,Berríos,Chapman,0.1180555556,D,42105.0,1.36,+++,,33,32,5,8,1,0,1,5,0,0,1,6,0.236,0.316,0.404,0.72,12,0,0,0,0,0.0,0,0.28,4,9.0,José Berríos,R,41.0,2022,9.0,136.0,89.0,21.0,17.0,"J.Taillon (7-51-W), M.King (2-H), C.Holmes (1-H), A.Chapman (1-S)"
31,2022-05-12,boxscore,NYY,@,CHW,W,15,7,,23-8,1.0,up 4.5,Loáisiga,Kelly,,0.1638888889,N,20050.0,1.2,++++,,48,40,15,15,2,1,4,15,0,0,7,14,0.242,0.322,0.418,0.741,31,1,0,0,1,0.0,0,0.478,6,12.0,Dylan Cease,R,35.0,2022,9.0,152.0,97.0,18.0,26.0,"L.Gil (99-39), M.Castro (1), L.Luetge (8-H), J.Loáisiga (1-BW), C.Green (1)"
32,2022-05-13,boxscore,NYY,@,CHW,W,10,4,,24-8,1.0,up 4.5,Cole,Velasquez,,0.1395833333,N,28877.0,1.17,+++++,,44,39,10,14,2,0,4,10,1,0,4,7,0.246,0.325,0.43,0.755,28,0,0,0,1,0.0,0,0.345,7,10.0,Vince Velasquez,R,24.0,2022,9.0,133.0,98.0,23.0,22.0,"G.Cole (4-57-W), M.King (1)"
33,2022-05-14,boxscore,NYY,@,CHW,L-wo,2,3,,24-9,1.0,up 4.5,Hendriks,Chapman,,0.14375,N,32830.0,1.13,-,,37,32,2,9,1,0,0,2,3,0,4,8,0.247,0.326,0.426,0.752,10,2,0,0,1,0.0,0,0.36,8,10.0,Dallas Keuchel,L,59.0,2022,8.1,150.0,91.0,22.0,16.0,"J.Montgomery (5-44), C.Schmidt (12), C.Holmes (2), A.Chapman (2-L)"
34,2022-05-15,boxscore,NYY,@,CHW,W,5,1,,25-9,1.0,up 4.5,Cortes,Kopech,,0.1055555556,D,29500.0,1.19,+,,34,29,5,2,0,0,1,4,0,0,5,6,0.242,0.323,0.42,0.742,5,0,0,0,0,0.0,0,0.045,2,9.0,Michael Kopech,R,57.0,2022,9.0,114.0,78.0,23.0,13.0,"N.Cortés (5-79-W), C.Holmes (0)"
35,2022-05-16,boxscore,NYY,@,BAL,W,6,2,,26-9,1.0,up 5.5,Severino,Bradish,,0.1243055556,N,12228.0,1.11,++,,42,37,6,11,1,0,3,6,0,0,5,10,0.244,0.325,0.424,0.749,21,0,0,0,0,0.0,0,0.333,9,9.0,Kyle Bradish,R,34.0,2022,9.0,147.0,94.0,24.0,19.0,"L.Severino (5-71-W), J.Loáisiga (3-H), C.Green (3-H), A.Chapman (1)"
36,2022-05-17,boxscore,NYY,@,BAL,W,5,4,,27-9,1.0,up 5.5,Taillon,Tate,Chapman,0.1291666667,N,12635.0,1.05,+++,,43,37,5,11,4,0,2,4,0,0,4,3,0.246,0.327,0.429,0.756,21,1,2,0,0,1.0,0,0.281,11,10.0,Spenser Watkins,R,44.0,2022,9.0,138.0,90.0,18.0,18.0,"J.Taillon (5-44-W), M.King (3-H), A.Chapman (0-S)"
37,2022-05-18,boxscore,NYY,@,BAL,W,3,2,,28-9,1.0,up 5.5,Cole,Lyles,Holmes,0.1069444444,N,13850.0,1.01,++++,,34,33,3,6,2,0,0,1,0,0,1,10,0.244,0.324,0.424,0.748,8,0,0,0,0,0.0,0,0.261,4,9.0,Jordan Lyles,R,65.0,2022,9.0,120.0,87.0,22.0,18.0,"G.Cole (4-62-W), C.Holmes (2-S)"
38,2022-05-19,boxscore,NYY,@,BAL,L-wo,6,9,,28-10,1.0,up 5.0,Bautista,Luetge,,0.1673611111,D,23819.0,0.99,-,,40,34,6,10,1,0,1,6,1,0,6,8,0.245,0.326,0.423,0.749,14,3,0,0,0,0.0,0,0.36,7,12.0,Bruce Zimmermann,L,34.0,2022,8.1,166.0,112.0,22.0,25.0,"J.Montgomery (4-44), M.Castro (6), C.Green (2-BS), J.Loáisiga (2), W.Peralta 
(8), L.Luetge (6-L)"
39,2022-05-21,boxscore,NYY,,CHW,W,7,5,,29-10,1.0,up 5.5,Cortes,Keuchel,Holmes,0.1527777778,D,44001.0,1.02,+,,37,30,7,8,0,0,1,7,0,0,6,3,0.246,0.327,0.422,0.749,11,1,0,0,1,0.0,1,0.259,6,9.0,Dallas Keuchel,L,23.0,2022,9.0,182.0,123.0,30.0,24.0,"N.Cortés (5-50-W), M.King (3-H), J.Loáisiga (1-H), M.Castro (1-H), C.Holmes 
(2-S)"
40,2022-05-22,boxscore,NYY,,CHW,L,1,3,,29-11,1.0,up 5.0,Graveman,Chapman,Hendriks,0.13125,D,,0.99,-,,36,33,1,8,1,0,1,1,0,0,3,9,0.246,0.327,0.421,0.747,12,0,0,0,0,0.0,1,0.304,8,10.0,Johnny Cueto,R,63.0,2022,9.0,138.0,94.0,20.0,14.0,"J.Taillon (4-69), L.Luetge (2), A.Chapman (4-L), R.Marinaccio (23)"
41,2022-05-22,boxscore,NYY,,CHW,L,0,5,,29-12,1.0,up 5.0,Kopech,Loáisiga,,0.11875,N,36167.0,1.0,--,,32,30,0,3,2,0,0,0,0,0,2,7,0.243,0.323,0.415,0.738,5,0,0,0,0,0.0,0,0.13,5,9.0,Michael Kopech,R,79.0,2022,9.0,136.0,97.0,16.0,19.0,"L.Severino (5-66), J.Loáisiga (0-L), M.Castro (0), D.McKay (99)"
42,2022-05-23,boxscore,NYY,,BAL,L,4,6,,29-13,1.0,up 4.5,Lyles,Cole,López,0.1180555556,N,32187.0,1.07,---,,36,31,4,5,0,0,2,4,0,0,4,9,0.241,0.322,0.414,0.736,11,2,1,0,0,0.0,0,0.15,5,10.0,Jordan Lyles,R,56.0,2022,9.0,125.0,85.0,18.0,18.0,"G.Cole (4-57-L), W.Peralta (3)"
43,2022-05-24,boxscore,NYY,,BAL,W-wo,7,6,11.0,30-13,1.0,up 4.5,Schmidt,Baker,,0.15,N,32289.0,1.13,+,,45,40,7,11,0,0,4,7,0,0,4,12,0.242,0.323,0.418,0.741,23,2,1,0,0,0.0,1,0.292,9,10.0,Bruce Zimmermann,L,50.0,2022,11.0,153.0,99.0,23.0,17.0,"J.Montgomery (4-61), M.King (2-BS), L.Luetge (1), C.Holmes (2), W.Peralta 
(0), C.Schmidt (9-W)"
44,2022-05-25,boxscore,NYY,,BAL,W,2,0,,31-13,1.0,up 4.5,Sears,Wells,Holmes,0.1298611111,N,39154.0,1.09,++,,30,30,2,6,1,0,0,1,1,0,0,5,0.241,0.321,0.414,0.735,7,0,0,0,0,0.0,0,0.24,4,9.0,Tyler Wells,R,51.0,2022,9.0,150.0,103.0,25.0,21.0,"J.Sears (38-64-W), R.Marinaccio (2-H), L.Luetge (0-H), M.Castro (2-H), 
C.Holmes (0-S)"
45,2022-05-26,boxscore,NYY,@,TBR,W,7,2,,32-13,1.0,up 5.5,Cortes,Yarbrough,,0.1173611111,N,14610.0,1.27,+++,,39,32,7,6,1,0,0,4,1,0,5,6,0.24,0.321,0.41,0.731,7,0,1,0,1,0.0,0,0.222,5,9.0,Ryan Yarbrough,L,58.0,2022,9.0,124.0,88.0,20.0,8.0,"N.Cortés (4-74-W), W.Peralta (1)"
46,2022-05-27,boxscore,NYY,@,TBR,W,2,0,,33-13,1.0,up 6.5,Taillon,Springs,Holmes,0.09930555556,N,19018.0,1.2,++++,,34,33,2,6,1,0,2,2,0,0,1,10,0.238,0.318,0.41,0.728,13,0,0,0,0,0.0,0,0.19,5,9.0,Jeffrey Springs,L,60.0,2022,9.0,108.0,72.0,19.0,10.0,"J.Taillon (4-83-W), C.Holmes (1-S)"
47,2022-05-28,boxscore,NYY,@,TBR,L,1,3,,33-14,1.0,up 5.5,Feyereisen,Luetge,Poche,0.1159722222,D,25025.0,1.12,-,,29,28,1,4,1,0,0,1,0,0,0,9,0.237,0.315,0.406,0.721,5,1,0,0,1,0.0,0,0.2,1,11.0,Corey Kluber,R,67.0,2022,8.0,132.0,78.0,18.0,20.0,"G.Cole (4-71), L.Luetge (2-L), M.King (3)"
48,2022-05-29,boxscore,NYY,@,TBR,L,2,4,,33-15,1.0,up 4.5,McClanahan,Severino,Feyereisen,0.1076388889,D,25025.0,1.19,--,,36,36,2,9,0,0,2,2,1,0,0,9,0.237,0.314,0.406,0.72,15,1,0,0,0,1.0,0,0.28,7,11.0,Shane McClanahan,L,61.0,2022,8.0,131.0,77.0,19.0,23.0,"L.Severino (6-59-L), R.Marinaccio (3), C.Schmidt (4)"
49,2022-05-31,boxscore,NYY,,LAA,W,9,1,,34-15,1.0,up 5.5,Montgomery,Syndergaard,,0.1208333333,N,31242.0,1.1,+,,38,34,9,13,4,0,2,9,1,1,3,5,0.24,0.316,0.412,0.728,23,1,0,0,1,0.0,0,0.393,5,9.0,Noah Syndergaard,R,22.0,2022,9.0,129.0,81.0,25.0,15.0,"J.Montgomery (6-68-W), M.Castro (5), D.McKay (8)"
50,2022-06-02,boxscore,NYY,,LAA,W,6,1,,35-15,1.0,up 5.5,Cortes,Ohtani,Peralta,0.1298611111,D,30518.0,1.06,++,,38,35,6,13,2,0,4,6,0,0,2,6,0.243,0.318,0.419,0.737,27,1,0,0,1,0.0,1,0.346,8,10.0,Shohei Ohtani,R,28.0,2022,9.0,147.0,94.0,28.0,19.0,"N.Cortés (6-72-W), C.Schmidt (3), W.Peralta (6-S)"
51,2022-06-02,boxscore,NYY,,LAA,W,2,1,,36-15,1.0,up 5.5,Taillon,Ortega,Holmes,0.1305555556,N,33476.0,1.0,+++,,36,30,2,7,2,0,0,2,3,1,6,9,0.243,0.319,0.417,0.736,9,0,0,0,0,0.0,0,0.333,10,11.0,Reid Detmers,L,54.0,2022,9.0,130.0,79.0,19.0,14.0,"J.Taillon (5-79-W), C.Holmes (5-S)"
52,2022-06-03,boxscore,NYY,,DET,W,13,0,,37-15,1.0,up 6.0,Cole,Rodriguez,,0.1104166667,N,42026.0,0.91,++++,,41,35,13,15,3,1,4,13,0,0,5,7,0.247,0.323,0.427,0.75,32,2,1,0,0,0.0,0,0.458,4,9.0,Elvin Rodríguez,R,3.0,2022,9.0,126.0,90.0,19.0,18.0,"G.Cole (5-82-W), M.Bañuelos (99)"
53,2022-06-04,boxscore,NYY,,DET,W,3,0,,38-15,1.0,up 6.5,Severino,Brieske,Holmes,0.1027777778,D,38106.0,0.87,+++++,,31,27,3,4,1,0,2,3,0,0,3,9,0.245,0.321,0.427,0.748,11,0,0,0,1,0.0,0,0.118,4,9.0,Beau Brieske,R,64.0,2022,9.0,111.0,73.0,13.0,22.0,"L.Severino (5-84-W), M.King (6-H), C.Holmes (1-S)"
54,2022-06-05,boxscore,NYY,,DET,W-wo,5,4,10.0,39-15,1.0,up 7.5,King,Soto,,0.1416666667,D,38030.0,0.81,++++++,,40,34,5,7,1,0,1,5,2,0,4,9,0.244,0.321,0.425,0.746,11,0,1,0,1,0.0,1,0.24,8,13.0,Rony García,R,54.0,2022,10.0,151.0,101.0,20.0,31.0,"J.Montgomery (4-59), C.Schmidt (2), M.Castro (4-BS), W.Peralta (2), M.King 
(0-W)"
55,2022-06-07,boxscore,NYY,@,MIN,W,10,4,,40-15,1.0,up 7.0,Luetge,Sands,,0.1597222222,N,27643.0,0.86,+++++++,,50,41,10,14,0,0,3,10,0,0,9,10,0.246,0.324,0.428,0.752,23,0,0,0,0,0.0,1,0.393,13,9.0,Cole Sands,R,30.0,2022,9.0,155.0,109.0,30.0,17.0,"J.Taillon (4-30), L.Luetge (9-W), W.Peralta (1-H), R.Marinaccio (8)"
56,2022-06-08,boxscore,NYY,@,MIN,L,1,8,,40-16,1.0,up 7.0,Archer,Cortes,,0.125,N,22286.0,0.85,-,,33,28,1,5,1,0,0,1,0,0,4,7,0.245,0.323,0.425,0.748,6,4,0,0,1,0.0,0,0.227,5,10.0,Chris Archer,R,57.0,2022,8.0,157.0,102.0,21.0,18.0,"N.Cortés (5-36-L), C.Schmidt (2), M.Bañuelos (4)"
57,2022-06-09,boxscore,NYY,@,MIN,W,10,7,,41-16,1.0,up 7.0,Castro,Duran,Holmes,0.1472222222,N,26646.0,0.82,+,,45,39,10,14,2,0,4,9,2,0,5,6,0.248,0.326,0.431,0.756,28,1,0,0,1,1.0,0,0.333,8,11.0,Dylan Bundy,R,36.0,2022,9.0,155.0,93.0,27.0,16.0,"G.Cole (5-14), L.Luetge (1), M.Castro (3-W), W.Peralta (1-H), M.King (3-H), 
C.Holmes (4-S)"
58,2022-06-10,boxscore,NYY,,CHC,W-wo,2,1,13.0,42-16,1.0,up 7.5,Marinaccio,Mills,,0.1777777778,N,43446.0,0.8,++,,53,44,2,6,1,0,1,2,0,0,8,12,0.245,0.325,0.426,0.751,10,0,1,0,0,0.0,4,0.161,17,13.0,Wade Miley,L,54.0,2022,13.0,185.0,122.0,31.0,24.0,"L.Severino (5-63), M.Castro (0), M.King (0), C.Holmes (0), C.Schmidt (1), 
W.Peralta (0), R.Marinaccio (2-W)"
59,2022-06-11,boxscore,NYY,,CHC,W,8,0,,43-16,1.0,up 8.5,Montgomery,Swarmer,,0.1166666667,N,38043.0,0.73,+++,,36,34,8,11,0,0,6,8,0,0,1,7,0.247,0.325,0.434,0.758,29,0,0,0,1,0.0,0,0.227,4,10.0,Matt Swarmer,R,33.0,2022,9.0,125.0,81.0,19.0,22.0,"J.Montgomery (5-72-W), R.Marinaccio (0), L.Luetge (1)"
60,2022-06-12,boxscore,NYY,,CHC,W,18,4,,44-16,1.0,up 8.5,Taillon,Thompson,Banuelos,0.1409722222,D,39114.0,0.65,++++,,48,41,18,17,4,0,4,18,0,0,7,7,0.25,0.328,0.441,0.769,33,0,0,0,0,1.0,0,0.433,6,9.0,Keegan Thompson,R,27.0,2022,9.0,154.0,97.0,21.0,16.0,"J.Taillon (4-43-W), M.Castro (1), M.Bañuelos (3-S)"
